City/Town,Ward,Pct,"Clinton/ Kaine","Trump/ Pence","Johnson/ Weld","Stein/ Baraka","Mcmullin/ Johnson","Kotlikoff/ Leamer","Feegbeh/ O'Brien","Moorehead/ Lilly","Schoenke/ Mitchel","All Others","No Preference","Blank Votes","Total Votes Cast"
Quincy,3,4,905,613,56,16,0,0,0,0,0,0,0,40,"1,630"
Quincy,3,5,658,227,27,17,0,0,0,0,0,1,0,33,963
Quincy,4,1,954,433,48,13,0,0,0,0,0,0,0,39,"1,487"
Quincy,4,2,980,587,56,14,0,0,0,0,0,0,0,50,"1,687"
Quincy,4,3,909,632,37,14,0,0,0,0,0,0,0,51,"1,643"
Quincy,4,4,807,271,38,16,0,0,0,0,0,0,0,41,"1,173"
Quincy,4,5,818,404,56,19,0,0,0,0,0,1,0,36,"1,334"
Quincy,5,1,855,333,47,23,0,0,0,0,0,0,0,49,"1,307"
Quincy,5,2,868,337,38,20,0,0,0,0,0,0,0,27,"1,290"
Quincy,5,3,920,441,38,21,2,0,0,0,0,0,0,64,"1,486"
Quincy,5,4,758,401,53,17,0,0,0,0,0,0,0,54,"1,283"
Quincy,5,5,900,482,59,24,0,0,0,0,0,0,0,47,"1,512"
Quincy,6,1,817,373,43,21,0,0,0,0,0,0,0,38,"1,292"
Quincy,6,2,624,259,37,19,0,0,0,0,0,0,0,36,975
Quincy,6,3,"1,013",561,60,14,0,0,0,0,0,0,0,55,"1,703"
Quincy,6,4,827,330,39,24,0,0,0,0,0,0,0,47,"1,267"
Quincy,6,5,"1,020",825,68,17,0,0,0,0,0,0,0,77,"2,007"
Randolph,-,1,974,263,30,13,0,0,0,0,0,6,0,13,"1,299"
Randolph,-,2,930,158,22,13,0,0,0,0,0,12,0,8,"1,143"
Randolph,-,3,907,244,20,18,0,0,0,0,0,11,0,13,"1,213"
Randolph,-,4,988,289,26,13,0,0,0,0,0,16,0,15,"1,347"
Randolph,-,5,822,286,30,12,0,0,0,0,0,20,0,10,"1,180"
Randolph,-,6,908,235,21,10,0,0,0,0,0,11,0,6,"1,191"
Randolph,-,7,958,272,32,11,0,0,0,0,0,14,0,10,"1,297"
Randolph,-,8,"1,070",196,29,17,2,0,0,0,0,12,0,13,"1,339"
Randolph,-,9,"1,051",203,26,8,0,0,0,0,0,17,0,10,"1,315"
Randolph,-,10,990,284,23,8,0,0,0,0,0,14,0,11,"1,330"
Randolph,-,11,957,348,33,19,0,0,0,0,0,13,0,18,"1,388"
Randolph,-,12,954,320,43,17,0,0,0,0,0,15,0,15,"1,364"
Raynham,-,1,762,821,88,14,0,0,0,0,0,17,0,36,"1,738"
Raynham,-,1A,105,121,20,2,0,0,0,0,0,2,0,4,254
Raynham,-,2,710,862,62,15,0,0,0,0,0,27,0,22,"1,698"
Raynham,-,2A,113,187,20,0,0,0,0,0,0,3,0,8,331
Raynham,-,3,818,969,94,22,0,0,0,0,0,32,0,32,"1,967"
Raynham,-,4,819,846,80,24,0,0,0,0,0,27,0,30,"1,826"
Reading,-,1,"1,173",811,81,17,0,0,0,0,0,32,0,40,"2,154"
Reading,-,2,"1,051",655,96,12,0,0,0,0,0,30,0,26,"1,870"
Reading,-,3,"1,189",810,85,19,0,0,0,0,0,50,0,35,"2,188"
Reading,-,4,"1,121",617,87,14,0,0,0,0,0,47,0,24,"1,910"
Reading,-,5,"1,192",544,93,18,0,0,0,0,0,39,0,29,"1,915"
Reading,-,6,893,555,62,13,0,0,0,0,0,36,0,19,"1,578"
Reading,-,7,"1,167",666,93,23,0,0,0,0,0,45,0,28,"2,022"
Reading,-,8,"1,062",715,84,26,0,0,0,0,0,49,0,32,"1,968"
Rehoboth,-,1,879,"1,173",126,39,1,0,0,0,0,29,0,21,"2,268"
Rehoboth,-,2,918,"1,180",104,38,2,0,0,0,0,26,0,40,"2,308"
Rehoboth,-,3,987,"1,221",92,33,0,0,0,0,0,6,0,62,"2,401"
Revere,1,1,763,357,42,24,0,0,0,0,0,20,0,12,"1,218"
Revere,1,2,678,323,14,11,0,0,0,0,0,16,0,29,"1,071"
Revere,1,3,693,314,22,16,0,0,0,0,0,17,0,31,"1,093"
Revere,2,1,622,188,19,17,0,0,0,0,0,10,0,7,863
Revere,2,2,575,201,16,19,0,0,0,0,0,5,0,4,820
Revere,2,3,340,58,6,11,0,0,0,0,0,1,0,2,418
Revere,2,3A,120,43,3,1,0,0,0,0,0,7,0,0,174
Revere,3,1,662,423,24,7,0,0,0,0,0,15,0,7,"1,138"
Revere,3,2,694,350,22,14,0,0,0,0,0,18,0,16,"1,114"
Revere,3,3,676,406,18,13,0,0,0,0,0,7,0,17,"1,137"
Revere,4,1,698,436,31,16,0,0,0,0,0,9,0,12,"1,202"
Revere,4,2,659,351,27,11,0,0,0,0,0,10,0,26,"1,084"
Revere,4,3,699,471,32,8,0,0,0,0,0,10,0,11,"1,231"
Revere,5,1,512,413,26,14,0,0,0,0,0,10,0,11,986
Revere,5,1A,338,227,12,8,0,0,0,0,0,6,0,5,596
Revere,5,2,319,203,13,7,0,0,0,0,0,11,0,11,564
Revere,5,2A,350,122,13,5,0,0,0,0,0,1,0,10,501
Revere,5,3,688,403,28,7,0,0,0,0,0,8,0,18,"1,152"
Revere,6,1,632,664,31,10,0,0,0,0,0,17,0,24,"1,378"
Revere,6,2,656,684,21,11,0,0,0,0,0,16,0,21,"1,409"
Revere,6,3,590,258,26,9,0,0,0,0,0,32,0,17,932
Richmond,-,1,706,218,28,26,2,0,0,0,0,13,0,12,"1,005"
Rochester,-,1,"1,368","1,743",161,50,0,0,0,0,0,45,0,67,"3,434"
Rockland,-,1,811,753,84,19,3,0,0,0,0,34,0,14,"1,718"
Rockland,-,2,852,829,76,16,2,0,0,0,0,20,0,17,"1,812"
Rockland,-,3,583,515,67,21,3,0,0,0,0,22,0,6,"1,217"
Rockland,-,4,672,633,73,21,3,0,0,0,0,25,0,10,"1,437"
Rockland,-,5,705,774,76,18,3,0,0,0,0,37,0,17,"1,630"
Rockland,-,6,780,809,88,20,2,0,0,0,0,25,0,23,"1,747"
Rockport,-,1,773,338,46,25,0,0,0,0,0,24,0,21,"1,227"
Rockport,-,2,"1,103",464,74,27,0,0,0,0,0,28,0,27,"1,723"
Rockport,-,3,"1,246",569,105,27,0,0,0,0,0,43,0,36,"2,026"
Rowe,-,1,122,99,7,7,0,0,0,0,0,3,0,3,241
Rowley,-,1,"1,679","1,809",221,53,0,0,0,0,0,96,0,47,"3,905"
Royalston,-,1,193,179,20,11,0,0,0,0,0,5,0,6,414
Royalston,-,2,121,142,12,5,0,0,0,0,0,5,0,3,288
Russell,-,1,278,480,50,13,2,0,0,0,0,9,0,16,848
Rutland,-,1,624,778,107,17,6,0,0,0,0,22,0,24,"1,578"
Rutland,-,2,693,844,112,29,7,0,0,0,0,25,0,30,"1,740"
Rutland,-,3,705,722,109,27,7,0,0,0,0,39,0,21,"1,630"
Salem,1,1,"1,270",468,69,42,6,0,0,0,0,25,0,25,"1,905"
Salem,1,2,836,83,19,14,0,0,0,0,0,9,0,9,970
Salem,2,1,"1,332",350,64,45,4,0,0,0,0,45,0,21,"1,861"
Salem,2,2,"1,428",298,73,39,9,0,0,0,0,36,0,25,"1,908"
Salem,3,1,939,329,46,34,2,0,0,0,0,21,0,12,"1,383"
Salem,3,2,902,476,41,12,2,0,0,0,0,19,0,15,"1,467"
Salem,4,1,941,503,51,21,2,0,0,0,0,23,0,20,"1,561"
Salem,4,2,890,590,52,20,1,0,0,0,0,16,0,29,"1,598"
Salem,5,1,"1,145",392,47,38,4,0,0,0,0,24,0,25,"1,675"
Salem,5,2,"1,066",277,50,34,1,0,0,0,0,15,0,14,"1,457"
Salem,6,1,"1,102",459,69,41,3,0,0,0,0,23,0,21,"1,718"
Salem,6,2,972,402,61,29,2,0,0,0,0,25,0,17,"1,508"
Salem,7,1,"1,067",366,59,21,0,0,0,0,0,23,0,22,"1,558"
Salem,7,2,"1,060",465,49,11,0,0,0,0,0,9,0,20,"1,614"
Salisbury,-,1,825,740,78,25,0,0,0,0,0,36,0,22,"1,726"
Salisbury,-,2,726,726,65,27,0,0,0,0,0,39,0,24,"1,607"
Salisbury,-,3,547,783,73,19,0,0,0,0,0,28,0,27,"1,477"
Sandisfield,-,1,254,190,22,12,0,0,0,0,0,4,0,6,488
Sandwich,-,1,"1,247",988,76,31,0,0,0,0,0,34,0,39,"2,415"
Sandwich,-,2,"1,160",990,76,23,0,0,0,0,0,29,0,59,"2,337"
Sandwich,-,3,967,937,89,26,0,0,0,0,0,27,0,30,"2,076"
Sandwich,-,4,946,"1,011",87,19,0,0,0,0,0,29,0,30,"2,122"
Sandwich,-,5,899,936,103,22,0,0,0,0,0,22,0,43,"2,025"
Sandwich,-,6,798,984,79,22,0,0,0,0,0,34,0,31,"1,948"
Saugus,-,1,631,642,42,17,0,0,0,0,0,18,0,32,"1,382"
Saugus,-,2,658,662,45,17,0,0,0,0,0,24,0,21,"1,427"
Saugus,-,3,643,671,52,25,0,0,0,0,0,9,0,39,"1,439"
Saugus,-,4,565,650,31,6,0,0,0,0,0,10,0,45,"1,307"
Saugus,-,5,615,897,47,18,0,0,0,0,0,0,0,46,"1,623"
Saugus,-,6,677,700,55,16,0,0,0,0,0,15,0,22,"1,485"
Saugus,-,7,613,898,37,13,0,0,0,0,0,21,0,35,"1,617"
Saugus,-,8,673,712,44,14,0,0,0,0,0,0,0,41,"1,484"
Saugus,-,9,681,838,30,13,0,0,0,0,0,9,0,40,"1,611"
Saugus,-,10,629,635,31,7,0,0,0,0,0,0,0,41,"1,343"
Savoy,-,1,184,163,24,11,0,0,0,0,0,2,0,17,401
Scituate,-,1,"1,064",827,83,40,7,0,0,0,0,37,0,46,"2,104"
Scituate,-,2,"1,054",764,97,16,2,0,0,0,0,36,0,40,"2,009"
Scituate,-,3,"1,132",689,83,25,8,0,0,0,0,35,0,36,"2,008"
Scituate,-,4,"1,065",812,90,20,0,0,0,0,0,28,0,44,"2,059"
Scituate,-,5,"1,119",653,102,30,7,0,0,0,0,24,0,40,"1,975"
Scituate,-,6,"1,078",712,87,15,2,0,0,0,0,36,0,30,"1,960"
Seekonk,-,1,823,932,78,30,0,0,0,0,0,24,0,23,"1,910"
Seekonk,-,2,"1,018",963,98,31,0,0,0,0,0,35,0,23,"2,168"
Seekonk,-,3,907,846,65,22,0,0,0,0,0,28,0,16,"1,884"
Seekonk,-,4,915,831,81,23,0,0,0,0,0,40,0,25,"1,915"
Sharon,-,1,"1,557",438,84,33,8,0,0,0,0,38,0,26,"2,184"
Sharon,-,2,"1,374",504,60,14,4,0,0,0,0,30,0,25,"2,011"
Sharon,-,3,"1,535",512,104,18,7,0,0,0,0,55,0,32,"2,263"
Sharon,-,4,"1,480",449,77,33,2,0,0,0,0,31,0,25,"2,097"
Sharon,-,5,"1,273",544,79,26,1,0,0,0,0,11,0,39,"1,973"
Sheffield,-,1,"1,242",530,80,46,0,0,0,0,0,17,0,27,"1,942"
Shelburne,-,1,821,230,49,51,0,0,0,0,0,26,0,20,"1,197"
Sherborn,-,1,"1,766",617,197,23,12,0,0,0,0,29,0,79,"2,723"
Shirley,-,1,"1,637","1,432",214,49,14,0,0,0,0,55,0,49,"3,450"
Shrewsbury,-,1,"1,214",885,111,26,6,0,0,0,0,56,0,41,"2,339"
Shrewsbury,-,2,967,639,78,13,6,0,0,0,0,15,0,21,"1,739"
Shrewsbury,-,3,838,586,77,15,6,0,0,0,0,28,0,19,"1,569"
Shrewsbury,-,4,"1,007",702,83,27,5,0,0,0,0,26,0,24,"1,874"
Shrewsbury,-,5,999,532,74,25,5,0,0,0,0,33,0,24,"1,692"
Shrewsbury,-,6,"1,131",692,96,20,3,0,0,0,0,25,0,31,"1,998"
Shrewsbury,-,7,"1,234",860,130,18,8,0,0,0,0,72,0,39,"2,361"
Shrewsbury,-,8,"1,262",808,106,20,3,0,0,0,0,47,0,42,"2,288"
Shrewsbury,-,9,875,454,47,15,6,0,0,0,0,15,0,11,"1,423"
Shrewsbury,-,10,"1,093",650,92,18,5,0,0,0,0,34,0,32,"1,924"
Shutesbury,-,1,980,142,38,83,0,0,0,0,0,22,0,17,"1,282"
Somerset,-,1,993,958,80,21,5,0,0,0,0,13,0,42,"2,112"
Somerset,-,2,"1,070",972,62,26,0,0,0,0,0,26,0,60,"2,216"
Somerset,-,3,"1,076",912,33,74,2,0,0,0,0,18,0,32,"2,147"
Somerset,-,4,903,855,70,18,2,0,0,0,0,22,0,40,"1,910"
Somerset,-,5,859,869,85,30,2,0,0,0,0,13,0,34,"1,892"
Somerville,1,1,"1,032",199,34,28,4,0,0,0,0,20,0,16,"1,333"
Somerville,1,2,"1,318",293,58,25,1,0,0,0,0,28,0,27,"1,750"
Somerville,1,3,"1,041",193,31,25,3,0,0,0,0,13,0,21,"1,327"
Somerville,2,1,"1,617",133,44,49,2,0,0,0,0,26,0,11,"1,882"
Somerville,2,2,"1,915",147,44,66,0,0,0,0,0,35,0,23,"2,230"
Somerville,2,3,"1,797",176,71,57,2,0,0,0,0,28,0,20,"2,151"
Somerville,3,1,"1,598",163,33,40,4,0,0,0,0,24,0,21,"1,883"
Somerville,3,2,"1,652",202,54,40,3,0,0,0,0,24,0,24,"1,999"
Somerville,3,3,"1,903",175,53,58,4,0,0,0,0,36,0,26,"2,255"
Somerville,4,1,"1,054",231,30,15,3,1,0,0,0,11,0,24,"1,369"
Somerville,4,2,"1,243",190,44,40,1,0,0,0,0,18,0,24,"1,560"
Somerville,4,3,"1,432",233,48,33,5,0,0,0,0,30,0,21,"1,802"
Somerville,5,1,"1,643",260,63,45,5,1,0,0,0,25,0,27,"2,069"
Somerville,5,2,"1,956",227,77,42,4,1,0,0,0,24,0,22,"2,353"
Somerville,5,3,"2,000",182,66,44,0,0,0,0,0,44,0,22,"2,358"
Somerville,6,1,"2,183",159,79,50,5,0,0,0,0,31,0,20,"2,527"
Somerville,6,2,"2,012",179,75,58,2,0,0,0,0,33,0,14,"2,373"
Somerville,6,3,"1,270",120,40,32,5,0,0,0,0,14,0,15,"1,496"
Somerville,7,1,"1,974",203,69,33,1,0,0,0,0,29,0,26,"2,335"
Somerville,7,2,"1,535",171,40,32,4,0,0,0,0,19,0,30,"1,831"
Somerville,7,3,"1,565",292,56,29,2,0,0,0,0,27,0,20,"1,991"
"S. Hadley",-,A,"1,053",645,85,49,0,0,0,0,0,48,0,24,"1,904"
"S. Hadley",-,B,"1,161",715,69,37,0,0,0,0,0,35,0,24,"2,041"
"S. Hadley",-,C,"1,016",815,117,27,0,0,0,0,0,37,0,29,"2,041"
"S. Hadley",-,D,812,344,34,24,0,0,0,0,0,35,0,17,"1,266"
"S. Hadley",-,E,"1,166",735,78,43,0,0,0,0,0,32,0,32,"2,086"
Southampton,-,1,"1,744","1,692",193,64,0,0,0,0,0,92,0,56,"3,841"
Southborough,-,1,"1,236",653,121,20,0,0,0,0,0,45,0,38,"2,113"
Southborough,-,2,"1,128",615,102,23,0,0,0,0,0,63,0,32,"1,963"
Southborough,-,3,"1,166",630,105,13,0,0,0,0,0,62,0,31,"2,007"
Southbridge,-,1,769,510,85,25,2,0,0,0,0,18,0,18,"1,427"
Southbridge,-,2,722,411,66,15,3,0,0,0,0,18,0,14,"1,249"
Southbridge,-,3,685,600,64,21,1,0,0,0,0,17,0,19,"1,407"
Southbridge,-,4,811,764,111,22,2,0,0,0,0,33,0,25,"1,768"
Southbridge,-,5,727,301,48,27,0,0,0,0,0,19,0,8,"1,130"
Southwick,-,1,644,"1,150",93,28,4,0,0,0,0,27,0,29,"1,975"
Southwick,-,2,548,866,91,27,0,0,0,0,0,28,0,17,"1,577"
Southwick,-,3,667,945,83,18,1,0,0,0,0,32,0,29,"1,775"
Spencer,-,1,593,748,74,11,0,0,0,0,0,17,0,25,"1,468"
Spencer,-,2,517,670,72,16,3,0,0,0,0,22,0,22,"1,322"
Spencer,-,3,542,859,71,29,3,0,0,0,0,32,0,19,"1,555"
Spencer,-,4,613,768,79,27,4,0,0,0,0,23,0,16,"1,530"
Springfield,1,A,664,25,8,9,0,0,0,0,0,2,0,9,717
Springfield,1,B,686,62,13,8,0,0,0,0,0,8,0,4,781
Springfield,1,C,550,47,9,11,0,0,0,0,0,7,0,6,630
Springfield,1,D,626,49,7,3,0,0,0,0,0,4,0,13,702
Springfield,1,E,694,62,13,7,0,0,0,0,0,5,0,6,787
Springfield,1,F,613,44,10,3,0,0,0,0,0,5,0,13,688
Springfield,1,G,674,69,16,16,0,0,0,0,0,8,0,10,793
Springfield,1,H,676,62,12,8,0,0,0,0,0,11,0,5,774
Springfield,2,A,577,105,9,9,0,0,0,0,0,8,0,4,712
Springfield,2,B,816,222,23,17,0,0,0,0,0,12,0,15,"1,105"
Springfield,2,C,532,127,17,17,0,0,0,0,0,13,0,14,720
Springfield,2,D,718,224,35,8,0,0,0,0,0,6,0,15,"1,006"
Springfield,2,E,648,238,32,17,0,0,0,0,0,15,0,15,965
Springfield,2,F,804,179,34,13,0,0,0,0,0,10,0,10,"1,050"
Springfield,2,G,717,313,33,19,0,0,0,0,0,16,0,12,"1,110"
Springfield,2,H,709,262,29,13,0,0,0,0,0,12,0,7,"1,032"
Springfield,3,A,545,68,5,12,0,0,0,0,0,8,0,8,646
Springfield,3,B,570,49,9,9,0,0,0,0,0,6,0,2,645
Springfield,3,C,429,44,3,12,0,0,0,0,0,8,0,2,498
Springfield,3,D,569,41,11,11,0,0,0,0,0,6,0,10,648
Springfield,3,E,481,46,11,9,0,0,0,0,0,7,0,10,564
Springfield,3,F,441,67,13,9,0,0,0,0,0,9,0,5,544
Springfield,3,G,401,49,11,8,0,0,0,0,0,7,0,10,486
Springfield,3,H,550,90,8,10,0,0,0,0,0,8,0,8,674
Springfield,4,A,678,77,20,10,0,0,0,0,0,8,0,11,804
Springfield,4,B,773,46,13,10,0,0,0,0,0,11,0,9,862
Springfield,4,C,618,19,8,10,0,0,0,0,0,5,0,6,666
Springfield,4,D,659,30,11,7,0,0,0,0,0,6,0,3,716
Springfield,4,E,584,28,8,10,0,0,0,0,0,5,0,7,642
Springfield,4,F,227,17,2,0,0,0,0,0,0,0,0,2,248
Springfield,4,G,769,54,12,8,0,0,0,0,0,12,0,2,857
Springfield,4,H,658,30,7,8,0,0,0,0,0,7,0,6,716
Springfield,5,A,712,64,12,8,0,0,0,0,0,9,0,4,809
Springfield,5,B,775,172,26,11,0,0,0,0,0,12,0,14,"1,010"
Springfield,5,C,612,209,21,19,0,0,0,0,0,21,0,13,895
Springfield,5,D,687,386,40,18,0,0,0,0,0,23,0,15,"1,169"
Springfield,5,E,897,174,22,17,0,0,0,0,0,9,0,18,"1,137"
Springfield,5,F,774,255,30,23,0,0,0,0,0,18,0,11,"1,111"
Springfield,5,G,680,488,47,12,0,0,0,0,0,27,0,14,"1,268"
Springfield,5,H,525,360,38,23,0,0,0,0,0,14,0,15,975
Springfield,6,A,581,113,16,6,0,0,0,0,0,7,0,8,731
Springfield,6,B,672,234,20,18,0,0,0,0,0,14,0,19,977
Springfield,6,C,597,212,29,16,0,0,0,0,0,14,0,6,874
Springfield,6,D,680,428,44,15,0,0,0,0,0,19,0,11,"1,197"
Springfield,6,E,539,91,19,13,0,0,0,0,0,9,0,9,680
Springfield,6,F,587,113,31,17,0,0,0,0,0,13,0,11,772
Springfield,6,G,560,184,19,23,0,0,0,0,0,11,0,11,808
Springfield,6,H,678,341,32,19,0,0,0,0,0,25,0,16,"1,111"
Springfield,7,A,638,335,37,11,0,0,0,0,0,9,0,17,"1,047"
Springfield,7,B,770,438,39,20,0,0,0,0,0,23,0,21,"1,311"
Springfield,7,C,717,427,51,16,0,0,0,0,0,29,0,8,"1,248"
Springfield,7,D,630,409,36,20,0,0,0,0,0,15,0,24,"1,134"
Springfield,7,E,650,184,20,15,0,0,0,0,0,8,0,10,887
Springfield,7,F,736,471,48,17,0,0,0,0,0,19,0,23,"1,314"
Springfield,7,G,683,532,56,25,0,0,0,0,0,25,0,21,"1,342"
Springfield,7,H,356,187,16,13,0,0,0,0,0,9,0,5,586
Springfield,8,A,623,264,45,14,0,0,0,0,0,7,0,14,967
Springfield,8,B,651,215,21,12,0,0,0,0,0,12,0,6,917
Springfield,8,C,776,121,27,8,0,0,0,0,0,10,0,9,951
Springfield,8,D,480,113,18,10,0,0,0,0,0,7,0,9,637
Springfield,8,E,501,152,20,16,0,0,0,0,0,16,0,8,713
Springfield,8,F,575,280,32,17,0,0,0,0,0,9,0,9,922
Springfield,8,G,681,265,19,15,0,0,0,0,0,17,0,16,"1,013"
Springfield,8,H,662,169,26,12,0,0,0,0,0,10,0,6,885
Sterling,-,1,"1,081","1,083",176,29,0,0,0,0,0,42,0,33,"2,444"
Sterling,-,2,"1,081","1,244",168,35,0,0,0,0,0,52,0,42,"2,622"
Stockbridge,-,1,965,252,29,30,0,0,0,0,0,16,0,13,"1,305"
Stoneham,-,1,970,697,74,17,0,0,0,0,0,0,0,47,"1,805"
Stoneham,-,2,"1,093",685,77,17,0,0,0,0,0,0,0,76,"1,948"
Stoneham,-,3,"1,069",874,81,17,0,0,0,0,0,0,0,76,"2,117"
Stoneham,-,4,877,699,71,10,0,0,0,0,0,0,0,53,"1,710"
Stoneham,-,5,946,840,68,11,0,0,0,0,0,0,0,68,"1,933"
Stoneham,-,6,986,756,72,20,0,0,0,0,0,0,0,72,"1,906"
Stoneham,-,7,"1,021",692,82,18,0,0,0,0,0,0,0,61,"1,874"
Stoughton,-,1,"1,220",642,69,21,1,0,0,0,0,34,0,25,"2,012"
Stoughton,-,2,"1,032",597,56,25,0,0,0,0,0,11,0,49,"1,770"
Stoughton,-,3,"1,058",628,70,16,0,0,0,0,0,0,0,68,"1,840"
Stoughton,-,4,"1,084",839,80,17,0,0,0,0,0,29,0,59,"2,108"
Stoughton,-,5,908,598,55,24,0,0,0,0,0,0,0,46,"1,631"
Stoughton,-,6,"1,311",714,83,23,0,0,0,0,0,12,0,47,"2,190"
Stoughton,-,7,982,483,67,20,0,0,0,0,0,11,0,40,"1,603"
Stoughton,-,8,856,419,62,16,0,0,0,0,0,21,0,20,"1,394"
Stow,-,1,"1,391",686,135,34,9,0,0,0,0,47,0,34,"2,336"
Stow,-,2,"1,317",575,151,36,6,0,0,0,0,44,0,22,"2,151"
Sturbridge,-,1,904,765,94,29,0,0,0,0,0,35,0,16,"1,843"
Sturbridge,-,2,872,861,117,30,0,0,0,0,0,34,0,32,"1,946"
Sturbridge,-,3,758,789,109,30,0,0,0,0,0,34,0,13,"1,733"
Sudbury,-,1,"1,111",396,85,10,4,0,0,0,0,38,0,22,"1,666"
Sudbury,-,1A,381,144,32,5,0,0,0,0,0,22,0,10,594
Sudbury,-,2,"1,364",461,80,23,12,0,0,0,0,44,0,26,"2,010"
Sudbury,-,3,"1,527",578,99,20,4,1,0,0,0,40,0,18,"2,287"
Sudbury,-,4,"1,574",444,98,16,6,1,0,0,0,60,0,73,"2,272"
Sudbury,-,5,"1,445",487,79,12,6,0,0,0,0,51,0,31,"2,111"
Sunderland,-,1,"1,353",387,82,62,0,0,0,0,0,31,0,33,"1,948"
Sutton,-,1,789,"1,017",108,19,0,0,0,0,0,37,0,33,"2,003"
Sutton,-,2,706,982,105,22,0,0,0,0,0,40,0,19,"1,874"
Sutton,-,3,817,882,100,20,0,0,0,0,0,33,0,19,"1,871"
Swampscott,-,1,784,506,33,15,0,0,0,0,0,11,0,20,"1,369"
Swampscott,-,2,"1,008",413,63,22,0,0,0,0,0,35,0,25,"1,566"
Swampscott,-,3,842,375,50,25,0,0,0,0,0,10,0,25,"1,327"
Swampscott,-,4,"1,038",399,53,14,0,0,0,0,0,16,0,45,"1,565"
Swampscott,-,5,890,436,67,20,0,0,0,0,0,29,0,30,"1,472"
Swampscott,-,6,992,457,70,4,0,0,0,0,0,15,0,48,"1,586"
Swansea,-,1,793,945,54,16,0,0,0,0,0,21,0,24,"1,853"
Swansea,-,2,841,791,64,24,0,0,0,0,0,22,0,24,"1,766"
Swansea,-,3,797,800,53,20,0,0,0,0,0,23,0,18,"1,711"
Swansea,-,4,763,905,49,25,0,0,0,0,0,20,0,14,"1,776"
Swansea,-,5,734,910,65,18,0,0,0,0,0,25,0,15,"1,767"
Taunton,1,A,720,495,71,25,0,0,0,0,0,17,0,18,"1,346"
Taunton,1,B,798,793,71,18,0,0,0,0,0,26,0,22,"1,728"
Taunton,2,A,624,289,44,13,0,0,0,0,0,20,0,8,998
Taunton,2,B,699,431,48,19,0,0,0,0,0,19,0,17,"1,233"
Taunton,3,A,785,521,47,22,0,0,0,0,0,19,0,26,"1,420"
Taunton,3,B,929,737,80,29,0,0,0,0,0,28,0,21,"1,824"
Taunton,4,A,736,833,84,33,0,0,0,0,0,36,0,31,"1,753"
Taunton,4,B,777,652,72,22,0,0,0,0,0,35,0,20,"1,578"
Taunton,5,A,705,458,60,30,0,0,0,0,0,11,0,15,"1,279"
Taunton,5,B,694,393,46,25,0,0,0,0,0,23,0,25,"1,206"
Taunton,6,A,582,414,42,13,0,0,0,0,0,17,0,6,"1,074"
Taunton,6,B,860,584,62,18,0,0,0,0,0,22,0,17,"1,563"
Taunton,7,A,876,733,68,26,0,0,0,0,0,27,0,37,"1,767"
Taunton,7,B,817,922,93,25,0,0,0,0,0,38,0,24,"1,919"
Taunton,8,A,856,836,72,18,0,0,0,0,0,26,0,33,"1,841"
Taunton,8,B,907,882,82,26,0,0,0,0,0,24,0,30,"1,951"
Templeton,-,A,550,768,105,16,0,0,0,0,0,27,0,24,"1,490"
Templeton,-,B,502,708,96,25,0,0,0,0,0,24,0,11,"1,366"
Templeton,-,C,469,592,71,18,0,0,0,0,0,29,0,23,"1,202"
Tewksbury,-,1,911,971,89,26,0,0,0,0,0,41,0,25,"2,063"
Tewksbury,-,1A,930,"1,117",101,22,0,0,0,0,0,51,0,31,"2,252"
Tewksbury,-,2,894,"1,023",97,24,0,0,0,0,0,47,0,28,"2,113"
Tewksbury,-,2A,784,983,84,32,0,0,0,0,0,32,0,26,"1,941"
Tewksbury,-,3,"1,060","1,171",109,20,0,0,0,0,0,39,0,32,"2,431"
Tewksbury,-,3A,"1,072","1,142",116,12,0,0,0,0,0,35,0,28,"2,405"
Tewksbury,-,4,956,"1,029",121,19,0,0,0,0,0,44,0,32,"2,201"
Tewksbury,-,4A,995,996,126,28,0,0,0,0,0,36,0,21,"2,202"
Tisbury,-,1,"1,942",476,72,83,0,0,0,0,0,36,0,45,"2,654"
Tolland,-,1,101,190,8,8,0,0,0,0,0,7,0,5,319
Topsfield,-,1,"2,100","1,566",214,34,15,0,0,0,0,85,0,200,"4,214"
Townsend,-,1,645,884,137,29,5,0,0,0,0,26,0,27,"1,753"
Townsend,-,2,699,803,124,22,1,0,0,0,0,29,0,21,"1,699"
Townsend,-,3,738,863,100,25,0,0,0,0,0,23,0,29,"1,778"
Truro,-,1,"1,095",361,62,33,1,0,0,0,0,17,0,20,"1,589"
Tyngsborough,-,1,700,791,87,14,0,0,0,0,0,22,0,22,"1,636"
Tyngsborough,-,2,739,822,89,29,0,0,0,0,0,1,0,37,"1,717"
Tyngsborough,-,3,777,765,95,28,0,0,0,0,0,27,0,25,"1,717"
Tyngsborough,-,4,845,789,93,8,0,0,0,0,0,23,0,17,"1,775"
Tyringham,-,1,201,70,13,0,0,0,0,0,0,9,0,6,299
Upton,-,1,"1,214",914,155,25,2,0,0,0,0,53,0,35,"2,398"
Upton,-,2,"1,082",904,172,31,6,0,0,0,0,57,0,26,"2,278"
Uxbridge,-,1,801,997,129,22,0,0,0,0,0,34,0,22,"2,005"
Uxbridge,-,2,872,814,108,27,0,0,0,0,0,35,0,25,"1,881"
Uxbridge,-,3,741,940,108,22,0,0,0,0,0,31,0,39,"1,881"
